example_id,statement,legal_passages,label,score 
q-33,"Nhiệm vụ của nhà giáo bao gồm việc gương mẫu thực hiện nghĩa vụ công dân, điều lệ nhà trường, quy tắc ứng xử của nhà giáo.","2. Gương mẫu thực hiện nghĩa vụ công dân, điều lệ nhà trường, quy tắc ứng xử của nhà giáo",Yes,12.664424718040307
q-157,Hội đồng nhân dân có thẩm quyền giải quyết tranh chấp lao động cá nhân.,"Thẩm quyền giải quyết tranh chấp lao động cá nhân

Cơ quan, tổ chức, cá nhân có thẩm quyền giải quyết tranh chấp lao động cá nhân bao gồm:

1. Hòa giải viên lao động",No,5.540049575716688
q-569,Công ty luật trách nhiệm hữu hạn hai thành viên trở lên không thể chuyển đổi sang hình thức Công ty luật trách nhiệm hữu hạn một thành viên.,"Chuyển đổi công ty luật trách nhiệm hữu hạn và công ty luật hợp danh

1. Công ty luật trách nhiệm hữu hạn một thành viên có thể chuyển đổi sang hình thức công ty luật trách nhiệm hữu hạn hai thành viên trở lên. Công ty luật trách nhiệm hữu hạn hai thành viên trở lên có thể chuyển đổi sang hình thức công ty luật trách nhiệm hữu hạn một thành viên. Công ty luật trách nhiệm hữu hạn có thể chuyển đổi sang hình thức công ty luật hợp danh. Công ty luật hợp danh có thể chuyển đổi sang hình thức công ty luật trách nhiệm hữu hạn",No,29.234064586718276
q-31,Nhà giáo giảng dạy từ trình độ đại học gọi là giảng viên.,"Nhà giáo giảng dạy ở cơ sở giáo dục mầm non, giáo dục phổ thông, cơ sở giáo dục khác, giảng dạy trình độ sơ cấp, trung cấp gọi là giáo viên; nhà giáo giảng dạy từ trình độ cao đẳng trở lên gọi là giảng viên",Yes,6.783299448983578
q-278,Nếu trong quá trình bảo hành có xuất hiện thiệt hại do khuyết tật về kĩ thuật thì bên bán được quyền khước từ yêu cầu bồi thường đối với bên mua.,"Bồi thường thiệt hại trong thời hạn bảo hành

1. Ngoài việc yêu cầu thực hiện các biện pháp bảo hành, bên mua có quyền yêu cầu bên bán bồi thường thiệt hại do khuyết tật về kỹ thuật của vật gây ra trong thời hạn bảo hành",No,7.692574249608131
q-19,"Nhân phẩm, danh dự, xâm phạm thân thể nhà giáo, cán bộ, người lao động của cơ sở giáo dục và người học được pháp luật bảo vệ.","Các hành vi bị nghiêm cấm trong cơ sở giáo dục

1. Xúc phạm nhân phẩm, danh dự, xâm phạm thân thể nhà giáo, cán bộ, người lao động của cơ sở giáo dục và người học",Yes,14.623555526310716
q-77,"Trường hợp cơ quan, người có trách nhiệm thực hiện việc đăng ký thường trú, đăng ký tạm trú không đúng thẩm quyền thì cơ quan đã thực hiện việc đăng ký hoặc thủ trưởng cấp trên trực tiếp của cơ quan đã đăng ký có trách nhiệm ra quyết định hủy bỏ việc đăng ký đó.","Hủy bỏ đăng ký thường trú, đăng ký tạm trú

Trường hợp cơ quan, người có trách nhiệm thực hiện việc đăng ký thường trú, đăng ký tạm trú không đúng thẩm quyền, không đúng đối tượng và điều kiện theo quy định của Luật này thì cơ quan đã thực hiện việc đăng ký hoặc thủ trưởng cấp trên trực tiếp của cơ quan đã đăng ký có trách nhiệm ra quyết định hủy bỏ việc đăng ký đó. Cơ quan đã đăng ký có trách nhiệm thông báo bằng văn bản cho người đăng ký và nêu rõ lý do.",Yes,15.994376002156809
q-412,Luật sư thành lập hoặc tham gia thành lập tổ chức hành nghề luật sư phải có ít nhất 4 năm hành nghề liên tục.,"3. Điều kiện thành lập tổ chức hành nghề luật sư:

a) Luật sư thành lập hoặc tham gia thành lập tổ chức hành nghề luật sư phải có ít nhất hai năm hành nghề liên tục làm việc theo hợp đồng lao động cho tổ chức hành nghề luật sư hoặc hành nghề với tư cách cá nhân theo hợp đồng lao động cho cơ quan, tổ chức theo quy định của Luật này",No,9.95839886486038
q-294,Người đủ 18 tuổi và có đủ điều kiện thì có quyền lập di chúc mà không cần sự đồng ý của cha mẹ hoặc người giám hộ.,"Người lập di chúc

1. Người thành niên có đủ điều kiện theo quy định tại điểm a khoản 1 Điều 630 của Bộ luật này có quyền lập di chúc để định đoạt tài sản của mình",Yes,5.692665508953835
q-176,Luật tử hình không áp dụng đối với người 75 tuổi trở lên.,"2. Không áp dụng hình phạt tử hình đối với người dưới 18 tuổi khi phạm tội, phụ nữ có thai, phụ nữ đang nuôi con dưới 36 tháng tuổi hoặc người đủ 75 tuổi trở lên khi phạm tội hoặc khi xét xử",Yes,7.861458300619313
q-153,Người sử dụng lao động có quyền yêu cầu giữ giấy tờ tùy thân của lao động là người giúp việc gia đình,3. Giữ giấy tờ tùy thân của người lao động.,No,5.66924334822893
q-153,Người sử dụng lao động có quyền yêu cầu giữ giấy tờ tùy thân của lao động là người giúp việc gia đình,"Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động

1. Giữ bản chính giấy tờ tùy thân, văn bằng, chứng chỉ của người lao động",No,4.7296260793716005
q-428,Công ty luật hợp danh chỉ có thể chuyển đổi sang hình thức văn phòng luật sư.,"Chuyển đổi công ty luật trách nhiệm hữu hạn và công ty luật hợp danh

1. Công ty luật trách nhiệm hữu hạn một thành viên có thể chuyển đổi sang hình thức công ty luật trách nhiệm hữu hạn hai thành viên trở lên. Công ty luật trách nhiệm hữu hạn hai thành viên trở lên có thể chuyển đổi sang hình thức công ty luật trách nhiệm hữu hạn một thành viên. Công ty luật trách nhiệm hữu hạn có thể chuyển đổi sang hình thức công ty luật hợp danh. Công ty luật hợp danh có thể chuyển đổi sang hình thức công ty luật trách nhiệm hữu hạn",No,11.811316952009538
q-522,"Theo quy định của Luật Luật sư, thì thẩm quyền tổ chức kiểm tra kết quả tập sự hành nghề luật sư là Hội đồng kiểm tra do Liên đoàn luật sư Việt Nam thành lập.","2. Liên đoàn luật sư Việt Nam tổ chức kiểm tra kết quả tập sự hành nghề luật sư. Việc kiểm tra kết quả tập sự hành nghề luật sư do Hội đồng kiểm tra kết quả tập sự hành nghề luật sư tiến hành; thành phần Hội đồng gồm Chủ tịch hoặc một Phó Chủ tịch Liên đoàn luật sư Việt Nam làm Chủ tịch, đại diện Ban chủ nhiệm một số Đoàn luật sư và một số luật sư là thành viên. Danh sách thành viên Hội đồng do Chủ tịch Liên đoàn luật sư Việt Nam quyết định",Yes,7.841838518027576
q-456,"Một trong những nghĩa vụ của luật sư là trợ giúp pháp lý và tham gia bồi dưỡng bắt buộc về chuyên môn, nghiệp vụ theo quy định của Luật luật sư.","đ) Tham gia bồi dưỡng bắt buộc về chuyên môn, nghiệp vụ",Yes,15.769692219983725
q-440,"Bộ Tư pháp có thẩm quyền thu hồi Giấy phép thành lập của chi nhánh, công ty luật nước ngoài.","2. Bộ Tư pháp quyết định thu hồi Giấy phép thành lập của chi nhánh, công ty luật nước ngoài",Yes,9.778961012303657
q-129,Mức lương theo công việc hoặc chức danh thường thấp hơn mức lương tối thiểu.,2. Mức lương theo công việc hoặc chức danh không được thấp hơn mức lương tối thiểu,No,7.384301905873801
q-502,"Tổ chức hành nghề luật sư nhận tập sự có thể là văn phòng luật sư, công ty luật; chi nhánh của văn phòng luật sư, công ty luật.","3. Tổ chức hành nghề luật sư nhận tập sự bao gồm:

a) Văn phòng luật sư, công ty luật; chi nhánh của văn phòng luật sư, công ty luật",Yes,11.87659368622434
q-465,Thời gian phải tập sự hành nghề luật sư của những người tập sự hành nghề luật sư tham gia khóa đào tạo nghề luật sư theo Chương trình khung đào tạo nghề luật sư 6 tháng là 18 tháng; trường hợp có văn bản xin giảm của Đoàn luật sư thì còn 12 tháng.,"Thời gian tập sự hành nghề luật sư

1. Thời gian tập sự hành nghề luật sư là mười hai tháng kể từ ngày Ban chủ nhiệm Đoàn luật sư ra quyết định về việc đăng ký tập sự hành nghề luật sư; người được giảm thời gian tập sự hành nghề luật sư theo quy định tại khoản 2 Điều 16 của Luật luật sư thì thời gian tập sự hành nghề luật sư là bốn tháng; người được giảm thời gian tập sự hành nghề luật sư theo quy định tại khoản 3 Điều 16 của Luật luật sư thì thời gian tập sự hành nghề luật sư là sáu tháng",No,16.11932712675004
q-284,"Khi thừa kế được công bố, địa điểm mở thừa kế là bất kì nơi nào trong trường hợp không tìm thấy nơi cư trú cuối cùng của người có tài sản.",2. Địa điểm mở thừa kế là nơi cư trú cuối cùng của người để lại di sản; nếu không xác định được nơi cư trú cuối cùng thì địa điểm mở thừa kế là nơi có toàn bộ di sản hoặc nơi có phần lớn di sản.,No,7.42901457356535
q-442,"Sở Tư pháp có thẩm quyền thu hồi Giấy phép thành lập của chi nhánh, công ty luật nước ngoài.","2. Bộ Tư pháp quyết định thu hồi Giấy phép thành lập của chi nhánh, công ty luật nước ngoài",No,7.59361318779756
q-474,"Báo cáo quá trình tập sự hành nghề luật sư của người tập sự cần có đánh giá của Đoàn luật sư về tư cách đạo đức, ý thức tuân thủ pháp luật của người tập sự.","2. Báo cáo quá trình tập sự hành nghề luật sư của người tập sự phải có nhận xét, chữ ký của luật sư hướng dẫn theo quy định tại khoản 3 Điều 13 của Thông tư này, xác nhận của tổ chức hành nghề luật sư nhận tập sự và đánh giá của Đoàn luật sư về tư cách đạo đức, ý thức tuân thủ pháp luật của người tập sự.",Yes,14.630621080557386
