text,label
"luật tố tụng hành chính 2015: kế thừa quyền, nghĩa vụ tố tụng hành chính: trường hợp sáp nhập, chia, tách, giải thể, điều chỉnh địa giới hành chính trong một đơn vị hành chính mà đối tượng của quyết định hành chính có sự thay đổi thì cơ quan, tổ chức, cá nhân đã ra quyết định hành chính có trách nhiệm tham gia tố tụng với tư cách là người bị kiện tại tòa án nơi cơ quan, tổ chức, cá nhân có quyết định hành chính bị kiện. cơ quan tiếp nhận đối tượng của quyết định hành chính bị kiện không phải tham gia tố tụng với tư cách là người có quyền lợi, nghĩa vụ liên quan.",0
luật tố tụng hành chính 2015: đình chỉ xét xử phúc thẩm vụ án: tòa án cấp phúc thẩm ra quyết định đình chỉ xét xử phúc thẩm vụ án trong các trường hợp sau đây:: trường hợp quy định tại điểm a khoản 1 điều 143 của luật này;,1
"luật dầu khí 2022: tiếp nhận mỏ, cụm mỏ, lô dầu khí từ nhà thầu khi hợp đồng dầu khí hết thời hạn: trong trường hợp tiếp tục khai thác mỏ, cụm mỏ, lô dầu khí theo quy định tại điểm b khoản 2 điều này, tại thời điểm hợp đồng dầu khí hết thời hạn, tập đoàn dầu khí việt nam tiếp nhận nguyên trạng mỏ, cụm mỏ, lô dầu khí từ nhà thầu và thực hiện điều hành hoạt động dầu khí theo cơ chế tài chính trong kế hoạch xử lý đã không được phê duyệt cho đến khi hợp đồng dầu khí mới được ký kết nhưng không quá 02 năm. hết thời hạn 02 năm kể từ khi tiếp nhận mỏ, cụm mỏ, lô dầu khí mà không có nhà thầu quan tâm hoặc không lựa chọn được nhà thầu ký kết hợp đồng dầu khí mới, tập đoàn dầu khí việt nam báo cáo bộ công thương thẩm định, trình thủ tướng chính phủ phê duyệt kế hoạch xử lý tiếp theo đối với mỏ, cụm mỏ, lô dầu khí theo một trong hai phương án sau đây:: giao tập đoàn dầu khí việt nam khai thác tận thu mỏ, cụm mỏ, lô dầu khí.",0
bộ luật dân sự 2015: giải thích hợp đồng: trường hợp bên soạn thảo đưa vào hợp đồng nội dung bất lợi cho bên kia thì khi giải thích hợp đồng không phải theo hướng có lợi cho bên kia.,0
"bộ luật dân sự 2015: giải thể pháp nhân: trước khi giải thể, pháp nhân không phải thực hiện đầy đủ các nghĩa vụ về tài sản.",0
luật du lịch 2017: hợp đồng đại lý lữ hành: hợp đồng đại lý lữ hành không phải có các nội dung sau đây:: thời hạn hiệu lực của hợp đồng đại lý.,0
"hiến pháp 2013: 1. mặt trận tổ quốc việt nam là tổ chức liên minh chính trị, liên hiệp tự nguyện của tổ chức chính trị, các tổ chức chính trị - xã hội, tổ chức xã hội và các cá nhân tiêu biểu trong các giai cấp, tầng lớp xã hội, dân tộc, tôn giáo, người việt nam định cư ở nước ngoài.: mặt trận tổ quốc việt nam là cơ sở chính trị của chính quyền nhân dân; đại diện, bảo vệ quyền và lợi ích hợp pháp, chính đáng của nhân dân; tập hợp, phát huy sức mạnh đại đoàn kết toàn dân tộc, thực hiện dân chủ, tăng cường đồng thuận xã hội; giám sát, phản biện xã hội; tham gia xây dựng đảng, nhà nước, hoạt động đối ngoại nhân dân góp phần xây dựng và bảo vệ tổ quốc.",1
bộ luật dân sự 2015: thời điểm đề nghị giao kết hợp đồng có hiệu lực: các trường hợp sau đây không được coi là đã nhận được đề nghị giao kết hợp đồng:: khi bên được đề nghị biết được đề nghị giao kết hợp đồng thông qua các phương thức khác.,0
"luật tố tụng hành chính 2015: yêu cầu cơ quan, tổ chức, cá nhân cung cấp tài liệu, chứng cứ: cơ quan, tổ chức, cá nhân đang quản lý, lưu giữ tài liệu, chứng cứ có trách nhiệm cung cấp đầy đủ tài liệu, chứng cứ theo yêu cầu của tòa án trong thời hạn 15 ngày kể từ ngày nhận không được yêu cầu; trường hợp hết thời hạn này mà không cung cấp đầy đủ tài liệu, chứng cứ theo yêu cầu của tòa án thì cơ quan, tổ chức, cá nhân được yêu cầu phải trả lời bằng văn bản và nêu rõ lý do cho tòa án. cơ quan, tổ chức, cá nhân không thực hiện yêu cầu của tòa án mà không có lý do chính đáng có thể bị xử lý theo quy định của luật này và pháp luật có liên quan. việc xử lý trách nhiệm đối với cơ quan, tổ chức, cá nhân không phải là lý do miễn nghĩa vụ cung cấp tài liệu, chứng cứ cho tòa án.",0
"bộ luật dân sự 2015: quyền nhân thân: quyền nhân thân không được quy định trong bộ luật này là quyền dân sự gắn liền với mỗi cá nhân, không thể chuyển giao cho người khác, trừ trường hợp luật khác có liên quan quy định khác.",0
"luật dầu khí 2022: quyền và nghĩa vụ của tổ chức thực hiện điều tra cơ bản về dầu khí: tổ chức ngoài cơ quan, doanh nghiệp nhà nước thực hiện điều tra cơ bản về dầu khí có quyền quy định tại khoản 2 điều này và các quyền sau đây:: quản lý việc khai thác, sử dụng thông tin, dữ liệu và kết quả điều tra cơ bản về dầu khí theo thỏa thuận không được phê duyệt;",0
"luật phòng, chống bạo lực gia đình 2022: xử lý vi phạm pháp luật về phòng, chống bạo lực gia đình: tổ chức, cá nhân có hành vi vi phạm pháp luật về phòng, chống bạo lực gia đình thì tùy theo tính chất, mức độ vi phạm mà bị xử lý kỷ luật, xử phạt vi phạm hành chính hoặc bị truy cứu trách nhiệm hình sự, nếu gây thiệt hại thì không phải bồi thường theo quy định của pháp luật.",0
"luật dầu khí 2022: quy định chuyển tiếp: báo cáo, kế hoạch, chương trình, hợp đồng dầu khí đã trình cơ quan có thẩm quyền trước ngày luật này có hiệu lực thi hành thì không phải trình lại và không được thẩm định, phê duyệt theo quy định của pháp luật trước ngày luật này có hiệu lực thi hành.",0
luật hôn nhân và gia đình 2014: quy định chi tiết và hướng dẫn thi hành: nguyen sinh hung,1
"luật phòng, chống bạo lực gia đình 2022: chủ thể tiến hành hòa giải: cơ quan, tổ chức có trách nhiệm tổ chức hòa giải mâu thuẫn, tranh chấp giữa người thuộc cơ quan, tổ chức đó với thành viên gia đình của họ khi có đề nghị của thành viên gia đình; trường hợp cần thiết thì phối hợp với cơ quan, tổ chức ở địa phương để hòa giải.",1
"luật phòng, chống ma túy 2021: kiểm soát hoạt động nhập khẩu, xuất khẩu, tạm nhập, tái xuất, tạm xuất, tái nhập, quá cảnh chất ma túy, tiền chất, thuốc gây nghiện, thuốc hướng thần, thuốc tiền chất, nguyên liệu làm thuốc là dược chất gây nghiện, dược chất hướng thần, tiền chất dùng làm thuốc: chính phủ quy định chi tiết điều này.",1
luật dầu khí 2022: cấp giấy chứng nhận đăng ký đầu tư: nội dung chính của giấy chứng nhận đăng ký đầu tư bao gồm:: cam kết tài chính tối thiểu của giai đoạn tìm kiếm thăm dò dầu khí;,1
"luật tố tụng hành chính 2015: trình bày của đương sự: tại phiên tòa, đương sự, người bảo vệ quyền và lợi ích hợp pháp của đương sự chỉ có quyền bổ sung chứng cứ theo quy định tại khoản 2 điều 133 của luật này để chứng minh cho yêu cầu, đề nghị của mình.",1
"luật tố tụng hành chính 2015: ủy thác thu thập tài liệu, chứng cứ: tòa án nhận được quyết định ủy thác có trách nhiệm thực hiện công việc cụ thể được ủy thác trong thời hạn 30 ngày kể từ ngày nhận được quyết định ủy thác và thông báo kết quả bằng văn bản cho tòa án đã ra quyết định ủy thác; trường hợp không thực hiện được việc ủy thác thì phải thông báo bằng văn bản và nêu rõ lý do cho tòa án đã ra quyết định ủy thác.",1
"luật cư trú 2020: sửa đổi, bổ sung, bãi bỏ một số điều của các luật có liên quan đến quản lý cư trú: “1. nội dung thông tin không được thu thập, cập nhật gồm:: ngày, tháng, năm sinh;",0
bộ luật dân sự 2015: chấm dứt quyền hưởng dụng: thời hạn của quyền hưởng dụng đã hết.,1
"luật tổ chức viện kiểm sát nhân dân 2014: công tác phổ biến, giáo dục pháp luật: thông qua việc thực hiện chức năng thực hành quyền công tố, kiểm sát hoạt động tư pháp, viện kiểm sát nhân dân có trách nhiệm phổ biến, giáo dục pháp luật góp phần phòng, chống tội phạm và vi phạm pháp luật.",1
"luật phòng, chống bạo lực gia đình 2022: biện pháp ngăn chặn hành vi bạo lực gia đình và bảo vệ, hỗ trợ người bị bạo lực gia đình: biện pháp ngăn chặn hành vi bạo lực gia đình và bảo vệ, hỗ trợ người bị bạo lực gia đình bao gồm:: trợ giúp pháp lý và tư vấn tâm lý, kỹ năng để ứng phó với hành vi bạo lực gia đình; ",1
bộ luật dân sự 2015: đại diện theo pháp luật của pháp nhân: người đại diện theo pháp luật của pháp nhân bao gồm:: người do tòa án chỉ định trong quá trình tố tụng tại tòa án.,1
"luật cư trú 2020: thông báo lưu trú: nội dung thông báo về lưu trú bao gồm họ và tên, số định danh cá nhân hoặc số chứng minh nhân dân, số hộ chiếu của người lưu trú; lý do lưu trú; thời gian lưu trú; địa chỉ lưu trú.",1
bộ luật dân sự 2015: chấm dứt bảo lưu quyền sở hữu: bên bán nhận lại tài sản bảo lưu quyền sở hữu.,1
"luật du lịch 2017: cấp đổi thẻ hướng dẫn viên du lịch: bộ trưởng bộ văn hóa, thể thao và du lịch quy định chi tiết về khóa cập nhật kiến thức, giấy chứng nhận khóa cập nhật kiến thức cho hướng dẫn viên du lịch quốc tế, hướng dẫn viên du lịch nội địa.",1
